gs_text34,iso3,weight,age,sex
Measles,HTI,0.00014134,1,0
Meningitis,HTI,0.01818818,1,0
Other Cancers,HTI,0.02471422,1,0
Other Cardiovascular Diseases,HTI,0.02274639,1,0
Other Defined Causes of Child Deaths,HTI,0.6701794,1,0
Other Digestive Diseases,HTI,0.00846554,1,0
Other Infectious Diseases,HTI,0.07467469,1,0
Pneumonia,HTI,0.05863897,1,0
Poisonings,HTI,0.00026231,1,0
Road Traffic,HTI,0.00068719,1,0
Sepsis,HTI,0.00151858,1,0
Violent Death,HTI,0.00012056,1,0
AIDS,HTI,0.01253501,1,1
Bite of Venomous Animal,HTI,0.00002145,1,1
Diarrhea/Dysentery,HTI,0.09219182,1,1
Drowning,HTI,0.00019675,1,1
Encephalitis,HTI,0.00091426,1,1
Falls,HTI,0.00055059,1,1
Fires,HTI,0.00037254,1,1
Hemorrhagic fever,HTI,0.00087974,1,1
Malaria,HTI,0.00954347,1,1
Measles,HTI,0.00014012,1,1
Meningitis,HTI,0.02027391,1,1
Other Cancers,HTI,0.02447678,1,1
Other Cardiovascular Diseases,HTI,0.03057672,1,1
Other Defined Causes of Child Deaths,HTI,0.65444204,1,1
Other Digestive Diseases,HTI,0.01893939,1,1
Other Infectious Diseases,HTI,0.06773227,1,1
Pneumonia,HTI,0.06358591,1,1
Poisonings,HTI,0.00026597,1,1
Road Traffic,HTI,0.00062691,1,1
Sepsis,HTI,0.00163626,1,1
Violent Death,HTI,0.00009808,1,1
AIDS,HTI,0.00919526,10,0
Bite of Venomous Animal,HTI,4.58E-06,10,0
Diarrhea/Dysentery,HTI,0.00226725,10,0
Drowning,HTI,0.00006124,10,0
Encephalitis,HTI,0.00009872,10,0
Falls,HTI,0.00034923,10,0
Fires,HTI,0.00003177,10,0
Hemorrhagic fever,HTI,0.00010397,10,0
Malaria,HTI,0.00284828,10,0
Measles,HTI,0.00001317,10,0
Meningitis,HTI,0.0013246,10,0
Other Cancers,HTI,0.00456459,10,0
Other Cardiovascular Diseases,HTI,0.00444175,10,0
Other Defined Causes of Child Deaths,HTI,0.96592478,10,0
Other Digestive Diseases,HTI,0.00125174,10,0
Other Infectious Diseases,HTI,0.00527689,10,0
Pneumonia,HTI,0.00143689,10,0
Poisonings,HTI,0.00028662,10,0
Road Traffic,HTI,0.00020318,10,0
Sepsis,HTI,0.00027734,10,0
Violent Death,HTI,0.00003815,10,0
AIDS,HTI,0.02313828,10,1
Bite of Venomous Animal,HTI,0.00001112,10,1
Diarrhea/Dysentery,HTI,0.00558748,10,1
Drowning,HTI,0.00010815,10,1
Encephalitis,HTI,0.00016741,10,1
Falls,HTI,0.00032701,10,1
Fires,HTI,0.0000675,10,1
Hemorrhagic fever,HTI,0.00012521,10,1
Malaria,HTI,0.00788824,10,1
Measles,HTI,0.00005782,10,1
Meningitis,HTI,0.00224621,10,1
Other Cancers,HTI,0.01042223,10,1
Other Cardiovascular Diseases,HTI,0.02002991,10,1
Other Defined Causes of Child Deaths,HTI,0.90621792,10,1
Other Digestive Diseases,HTI,0.00461254,10,1
Other Infectious Diseases,HTI,0.01266245,10,1
Pneumonia,HTI,0.0038052,10,1
Poisonings,HTI,0.00016099,10,1
Road Traffic,HTI,0.00044706,10,1
Sepsis,HTI,0.00187686,10,1
Violent Death,HTI,0.0000404,10,1
AIDS,HTI,0.00195108,0,0
Bite of Venomous Animal,HTI,0.00001178,0,0
Diarrhea/Dysentery,HTI,0.1467629,0,0
Drowning,HTI,0.00010666,0,0
Encephalitis,HTI,0.00074272,0,0
Falls,HTI,0.00048729,0,0
Fires,HTI,0.00025906,0,0
Hemorrhagic fever,HTI,0.00056392,0,0
Malaria,HTI,0.00802021,0,0
Measles,HTI,0.00010875,0,0
Meningitis,HTI,0.01750331,0,0
Other Cancers,HTI,0.00737132,0,0
Other Cardiovascular Diseases,HTI,0.026882,0,0
Other Defined Causes of Child Deaths,HTI,0.56778148,0,0
Other Digestive Diseases,HTI,0,0,0
Other Infectious Diseases,HTI,0.12835472,0,0
Pneumonia,HTI,0.08838213,0,0
Poisonings,HTI,0.00078245,0,0
Road Traffic,HTI,0.00028412,0,0
Sepsis,HTI,0.00355,0,0
Violent Death,HTI,0.00009409,0,0
AIDS,HTI,0.00224781,0,1
Bite of Venomous Animal,HTI,9.69E-06,0,1
Diarrhea/Dysentery,HTI,0.14298149,0,1
Drowning,HTI,0.00006524,0,1
Encephalitis,HTI,0.00073193,0,1
Falls,HTI,0.00052889,0,1
Fires,HTI,0.00015911,0,1
Hemorrhagic fever,HTI,0.00029516,0,1
Malaria,HTI,0.0049661,0,1
Measles,HTI,0.00008627,0,1
Meningitis,HTI,0.01724832,0,1
Other Cancers,HTI,0.00780349,0,1
Other Cardiovascular Diseases,HTI,0.03331016,0,1
Other Defined Causes of Child Deaths,HTI,0.56155738,0,1
Other Digestive Diseases,HTI,0,0,1
Other Infectious Diseases,HTI,0.13239409,0,1
Pneumonia,HTI,0.09125126,0,1
Poisonings,HTI,0.00049377,0,1
Road Traffic,HTI,0.00050118,0,1
Sepsis,HTI,0.00331165,0,1
Violent Death,HTI,0.00005702,0,1
AIDS,HTI,0.03973673,5,0
Bite of Venomous Animal,HTI,0.00002288,5,0
Diarrhea/Dysentery,HTI,0.02966119,5,0
Drowning,HTI,0.00046464,5,0
Encephalitis,HTI,0.00096502,5,0
Falls,HTI,0.00164556,5,0
Fires,HTI,0.00031811,5,0
Hemorrhagic fever,HTI,0.00122448,5,0
Malaria,HTI,0.02168278,5,0
Measles,HTI,0.00020602,5,0
Meningitis,HTI,0.01671944,5,0
Other Cancers,HTI,0.0348269,5,0
Other Cardiovascular Diseases,HTI,0.02902403,5,0
Other Defined Causes of Child Deaths,HTI,0.7146799,5,0
Other Digestive Diseases,HTI,0.01256448,5,0
Other Infectious Diseases,HTI,0.07430187,5,0
Pneumonia,HTI,0.01758687,5,0
Poisonings,HTI,0.00056233,5,0
Road Traffic,HTI,0.00165949,5,0
Sepsis,HTI,0.00192966,5,0
Violent Death,HTI,0.00021761,5,0
AIDS,HTI,0.0484556,5,1
Bite of Venomous Animal,HTI,0.00001951,5,1
Diarrhea/Dysentery,HTI,0.026683,5,1
Drowning,HTI,0.00024804,5,1
Encephalitis,HTI,0.00081531,5,1
Falls,HTI,0.00067543,5,1
Fires,HTI,0.00027773,5,1
Hemorrhagic fever,HTI,0.00122386,5,1
Malaria,HTI,0.02654378,5,1
Measles,HTI,0.00007774,5,1
Meningitis,HTI,0.01412525,5,1
Other Cancers,HTI,0.02878062,5,1
Other Cardiovascular Diseases,HTI,0.04082154,5,1
Other Defined Causes of Child Deaths,HTI,0.6894787,5,1
Other Digestive Diseases,HTI,0.02113164,5,1
Other Infectious Diseases,HTI,0.0756017,5,1
Pneumonia,HTI,0.01880904,5,1
Poisonings,HTI,0.00148681,5,1
Road Traffic,HTI,0.00138314,5,1
Sepsis,HTI,0.00325287,5,1
Violent Death,HTI,0.00010867,5,1
AIDS,HRV,0.00441548,1,0
Bite of Venomous Animal,HRV,0.0000245,1,0
Diarrhea/Dysentery,HRV,0.00952682,1,0
Drowning,HRV,0.00480431,1,0
Encephalitis,HRV,0.00251773,1,0
Falls,HRV,0.00669561,1,0
Fires,HRV,0.00077147,1,0
Hemorrhagic fever,HRV,0.00312214,1,0
Malaria,HRV,0,1,0
Measles,HRV,0.00085756,1,0
Meningitis,HRV,0.01177485,1,0
Other Cancers,HRV,0.3634685,1,0
Other Cardiovascular Diseases,HRV,0.07003274,1,0
Other Defined Causes of Child Deaths,HRV,0.42612333,1,0
Other Digestive Diseases,HRV,0.00526531,1,0
Other Infectious Diseases,HRV,0.0338144,1,0
Pneumonia,HRV,0.02704314,1,0
Poisonings,HRV,0.01198335,1,0
Road Traffic,HRV,0.01669715,1,0
Sepsis,HRV,0.00090517,1,0
Violent Death,HRV,0.00015645,1,0
AIDS,HRV,0.00595417,1,1
Bite of Venomous Animal,HRV,0.00001413,1,1
Diarrhea/Dysentery,HRV,0.01744758,1,1
Drowning,HRV,0.00293042,1,1
Encephalitis,HRV,0.00302767,1,1
Falls,HRV,0.00753819,1,1
Fires,HRV,0.00079916,1,1
Hemorrhagic fever,HRV,0.00545803,1,1
Malaria,HRV,0,1,1
Measles,HRV,0.00060937,1,1
Meningitis,HRV,0.01416,1,1
Other Cancers,HRV,0.41406675,1,1
Other Cardiovascular Diseases,HRV,0.05061676,1,1
Other Defined Causes of Child Deaths,HRV,0.37278082,1,1
Other Digestive Diseases,HRV,0.01257457,1,1
Other Infectious Diseases,HRV,0.0393774,1,1
Pneumonia,HRV,0.0236308,1,1
Poisonings,HRV,0.01439745,1,1
Road Traffic,HRV,0.01327357,1,1
Sepsis,HRV,0.00114761,1,1
Violent Death,HRV,0.00019556,1,1
AIDS,HRV,0.01065836,10,0
Bite of Venomous Animal,HRV,0.00004629,10,0
Diarrhea/Dysentery,HRV,0.00246362,10,0
Drowning,HRV,0.00648308,10,0
Encephalitis,HRV,0.0023826,10,0
Falls,HRV,0.00771098,10,0
Fires,HRV,0.0002712,10,0
Hemorrhagic fever,HRV,0.00213563,10,0
Malaria,HRV,0,10,0
Measles,HRV,0.00046239,10,0
Meningitis,HRV,0.00580903,10,0
Other Cancers,HRV,0.41927188,10,0
Other Cardiovascular Diseases,HRV,0.08770619,10,0
Other Defined Causes of Child Deaths,HRV,0.36390513,10,0
Other Digestive Diseases,HRV,0.01071441,10,0
Other Infectious Diseases,HRV,0.02034817,10,0
Pneumonia,HRV,0.01842531,10,0
Poisonings,HRV,0.01213041,10,0
Road Traffic,HRV,0.02775944,10,0
Sepsis,HRV,0.00106712,10,0
Violent Death,HRV,0.00024876,10,0
AIDS,HRV,0.01661284,10,1
Bite of Venomous Animal,HRV,0.00003648,10,1
Diarrhea/Dysentery,HRV,0.00256534,10,1
Drowning,HRV,0.00443008,10,1
Encephalitis,HRV,0.00353813,10,1
Falls,HRV,0.00572054,10,1
Fires,HRV,0.000369,10,1
Hemorrhagic fever,HRV,0.00308267,10,1
Malaria,HRV,0,10,1
Measles,HRV,0.00219126,10,1
Meningitis,HRV,0.00862616,10,1
Other Cancers,HRV,0.35246039,10,1
Other Cardiovascular Diseases,HRV,0.14393881,10,1
Other Defined Causes of Child Deaths,HRV,0.36249485,10,1
Other Digestive Diseases,HRV,0.01345068,10,1
Other Infectious Diseases,HRV,0.02199797,10,1
Pneumonia,HRV,0.02124417,10,1
Poisonings,HRV,0.01629611,10,1
Road Traffic,HRV,0.01772855,10,1
Sepsis,HRV,0.00291677,10,1
Violent Death,HRV,0.00029919,10,1
AIDS,HRV,0.0005797,0,0
Bite of Venomous Animal,HRV,0.00001344,0,0
Diarrhea/Dysentery,HRV,0.01471007,0,0
Drowning,HRV,0.00023041,0,0
Encephalitis,HRV,0.0017933,0,0
Falls,HRV,0.00186041,0,0
Fires,HRV,0.0000735,0,0
Hemorrhagic fever,HRV,0.00131502,0,0
Malaria,HRV,0,0,0
Measles,HRV,0.00050929,0,0
Meningitis,HRV,0.00912467,0,0
Other Cancers,HRV,0.02895151,0,0
Other Cardiovascular Diseases,HRV,0.04422828,0,0
Other Defined Causes of Child Deaths,HRV,0.78312938,0,0
Other Digestive Diseases,HRV,0,0,0
Other Infectious Diseases,HRV,0.05434062,0,0
Pneumonia,HRV,0.05357755,0,0
Poisonings,HRV,0.00279453,0,0
Road Traffic,HRV,0.00174057,0,0
Sepsis,HRV,0.0009272,0,0
Violent Death,HRV,0.00010054,0,0
AIDS,HRV,0.0007233,0,1
Bite of Venomous Animal,HRV,5.56E-06,0,1
Diarrhea/Dysentery,HRV,0.02558383,0,1
Drowning,HRV,0.00014831,0,1
Encephalitis,HRV,0.00238172,0,1
Falls,HRV,0.00184518,0,1
Fires,HRV,0.00008272,0,1
Hemorrhagic fever,HRV,0.0015816,0,1
Malaria,HRV,0,0,1
Measles,HRV,0.00031691,0,1
Meningitis,HRV,0.01211854,0,1
Other Cancers,HRV,0.03324376,0,1
Other Cardiovascular Diseases,HRV,0.06260963,0,1
Other Defined Causes of Child Deaths,HRV,0.73374525,0,1
Other Digestive Diseases,HRV,0,0,1
Other Infectious Diseases,HRV,0.06532215,0,1
Pneumonia,HRV,0.05488621,0,1
Poisonings,HRV,0.00284201,0,1
Road Traffic,HRV,0.00116607,0,1
Sepsis,HRV,0.00129665,0,1
Violent Death,HRV,0.00010061,0,1
AIDS,HRV,0.0050679,5,0
Bite of Venomous Animal,HRV,0.00002852,5,0
Diarrhea/Dysentery,HRV,0.00322442,5,0
Drowning,HRV,0.00648131,5,0
Encephalitis,HRV,0.00183511,5,0
Falls,HRV,0.00548076,5,0
Fires,HRV,0.00043764,5,0
Hemorrhagic fever,HRV,0.00375917,5,0
Malaria,HRV,0,5,0
Measles,HRV,0.00087056,5,0
Meningitis,HRV,0.00616024,5,0
Other Cancers,HRV,0.52107764,5,0
Other Cardiovascular Diseases,HRV,0.04934472,5,0
Other Defined Causes of Child Deaths,HRV,0.30412209,5,0
Other Digestive Diseases,HRV,0.00717247,5,0
Other Infectious Diseases,HRV,0.02537903,5,0
Pneumonia,HRV,0.01912064,5,0
Poisonings,HRV,0.00799865,5,0
Road Traffic,HRV,0.03122131,5,0
Sepsis,HRV,0.00097647,5,0
Violent Death,HRV,0.00024134,5,0
AIDS,HRV,0.00595837,5,1
Bite of Venomous Animal,HRV,0.00003395,5,1
Diarrhea/Dysentery,HRV,0.00468345,5,1
Drowning,HRV,0.00368732,5,1
Encephalitis,HRV,0.00238134,5,1
Falls,HRV,0.0043601,5,1
Fires,HRV,0.00067926,5,1
Hemorrhagic fever,HRV,0.00592472,5,1
Malaria,HRV,0,5,1
Measles,HRV,0.00159261,5,1
Meningitis,HRV,0.00799392,5,1
Other Cancers,HRV,0.50448249,5,1
Other Cardiovascular Diseases,HRV,0.05624515,5,1
Other Defined Causes of Child Deaths,HRV,0.31489876,5,1
Other Digestive Diseases,HRV,0.00873838,5,1
Other Infectious Diseases,HRV,0.02750936,5,1
Pneumonia,HRV,0.02142402,5,1
Poisonings,HRV,0.00804391,5,1
Road Traffic,HRV,0.01888973,5,1
Sepsis,HRV,0.00219903,5,1
Violent Death,HRV,0.00027415,5,1
AIDS,HND,0.0294945,1,0
Bite of Venomous Animal,HND,0.00003141,1,0
Diarrhea/Dysentery,HND,0.29290169,1,0
Drowning,HND,0.00439725,1,0
Encephalitis,HND,0.00061235,1,0
Falls,HND,0.00114216,1,0
Fires,HND,0.00049535,1,0
Hemorrhagic fever,HND,0.00049934,1,0
Malaria,HND,0.00134636,1,0
Measles,HND,0.00692158,1,0
Meningitis,HND,0.0078085,1,0
Other Cancers,HND,0.06255345,1,0
Other Cardiovascular Diseases,HND,0.15731543,1,0
Other Defined Causes of Child Deaths,HND,0.2580729,1,0
Other Digestive Diseases,HND,0.01359847,1,0
Other Infectious Diseases,HND,0.06644894,1,0
Pneumonia,HND,0.08606981,1,0
Poisonings,HND,0.00362122,1,0
Road Traffic,HND,0.00443386,1,0
Sepsis,HND,0.00126041,1,0
Violent Death,HND,0.000975,1,0
AIDS,HND,0.03125515,1,1
Bite of Venomous Animal,HND,0.00001795,1,1
Diarrhea/Dysentery,HND,0.24951647,1,1
Drowning,HND,0.00329891,1,1
Encephalitis,HND,0.00041604,1,1
Falls,HND,0.00185955,1,1
Fires,HND,0.00038271,1,1
Hemorrhagic fever,HND,0.00072949,1,1
Malaria,HND,0.00070224,1,1
Measles,HND,0.00619353,1,1
Meningitis,HND,0.00530498,1,1
Other Cancers,HND,0.08247246,1,1
Other Cardiovascular Diseases,HND,0.14546044,1,1
Other Defined Causes of Child Deaths,HND,0.28799012,1,1
Other Digestive Diseases,HND,0.01605842,1,1
Other Infectious Diseases,HND,0.05739033,1,1
Pneumonia,HND,0.10299929,1,1
Poisonings,HND,0.00251561,1,1
Road Traffic,HND,0.00298226,1,1
Sepsis,HND,0.00146712,1,1
Violent Death,HND,0.00098692,1,1
AIDS,HND,0.04154543,10,0
Bite of Venomous Animal,HND,0.00025002,10,0
Diarrhea/Dysentery,HND,0.08624011,10,0
Drowning,HND,0.00846742,10,0
Encephalitis,HND,0.00074662,10,0
Falls,HND,0.00364486,10,0
Fires,HND,0.000392,10,0
Hemorrhagic fever,HND,0.00075565,10,0
Malaria,HND,0.00187419,10,0
Measles,HND,0.00283431,10,0
Meningitis,HND,0.00709122,10,0
Other Cancers,HND,0.12453178,10,0
Other Cardiovascular Diseases,HND,0.27908168,10,0
Other Defined Causes of Child Deaths,HND,0.28505801,10,0
Other Digestive Diseases,HND,0.02239697,10,0
Other Infectious Diseases,HND,0.07718233,10,0
Pneumonia,HND,0.03017091,10,0
Poisonings,HND,0.00281138,10,0
Road Traffic,HND,0.0199713,10,0
Sepsis,HND,0.00144834,10,0
Violent Death,HND,0.00350546,10,0
AIDS,HND,0.04088002,10,1
Bite of Venomous Animal,HND,0.00008626,10,1
Diarrhea/Dysentery,HND,0.09519747,10,1
Drowning,HND,0.00567237,10,1
Encephalitis,HND,0.00062221,10,1
Falls,HND,0.00247488,10,1
Fires,HND,0.00027201,10,1
Hemorrhagic fever,HND,0.0006639,10,1
Malaria,HND,0.00320583,10,1
Measles,HND,0.00335538,10,1
Meningitis,HND,0.00590943,10,1
Other Cancers,HND,0.11527877,10,1
Other Cardiovascular Diseases,HND,0.27848113,10,1
Other Defined Causes of Child Deaths,HND,0.30528824,10,1
Other Digestive Diseases,HND,0.02140087,10,1
Other Infectious Diseases,HND,0.06325941,10,1
Pneumonia,HND,0.04041723,10,1
Poisonings,HND,0.00171862,10,1
Road Traffic,HND,0.01074778,10,1
Sepsis,HND,0.00236685,10,1
Violent Death,HND,0.00270133,10,1
AIDS,HND,0.00500299,0,0
Bite of Venomous Animal,HND,3.85E-06,0,0
Diarrhea/Dysentery,HND,0.33287536,0,0
Drowning,HND,0.0002811,0,0
Encephalitis,HND,0.00072743,0,0
Falls,HND,0.0008887,0,0
Fires,HND,0.00023006,0,0
Hemorrhagic fever,HND,0.00025244,0,0
Malaria,HND,0.00061732,0,0
Measles,HND,0.00392707,0,0
Meningitis,HND,0.00963013,0,0
Other Cancers,HND,0.0196955,0,0
Other Cardiovascular Diseases,HND,0.17753305,0,0
Other Defined Causes of Child Deaths,HND,0.28210163,0,0
Other Digestive Diseases,HND,0,0,0
Other Infectious Diseases,HND,0.0548344,0,0
Pneumonia,HND,0.10780795,0,0
Poisonings,HND,0.00127807,0,0
Road Traffic,HND,0.00055415,0,0
Sepsis,HND,0.00139615,0,0
Violent Death,HND,0.00036264,0,0
AIDS,HND,0.0058766,0,1
Bite of Venomous Animal,HND,1.65E-06,0,1
Diarrhea/Dysentery,HND,0.3067775,0,1
Drowning,HND,0.00015175,0,1
Encephalitis,HND,0.00037876,0,1
Falls,HND,0.00083303,0,1
Fires,HND,0.00020744,0,1
Hemorrhagic fever,HND,0.00031259,0,1
Malaria,HND,0.00036886,0,1
Measles,HND,0.00315277,0,1
Meningitis,HND,0.00501453,0,1
Other Cancers,HND,0.02330205,0,1
Other Cardiovascular Diseases,HND,0.1664225,0,1
Other Defined Causes of Child Deaths,HND,0.29003098,0,1
Other Digestive Diseases,HND,0,0,1
Other Infectious Diseases,HND,0.05767053,0,1
Pneumonia,HND,0.13682255,0,1
Poisonings,HND,0.00046606,0,1
Road Traffic,HND,0.00031811,0,1
Sepsis,HND,0.00152242,0,1
Violent Death,HND,0.00036935,0,1
AIDS,HND,0.03007779,5,0
Bite of Venomous Animal,HND,0.00017025,5,0
Diarrhea/Dysentery,HND,0.18352226,5,0
Drowning,HND,0.0079856,5,0
Encephalitis,HND,0.00071854,5,0
Falls,HND,0.00200868,5,0
Fires,HND,0.00061515,5,0
Hemorrhagic fever,HND,0.0010548,5,0
Malaria,HND,0.00184834,5,0
Measles,HND,0.00683346,5,0
Meningitis,HND,0.00789967,5,0
Other Cancers,HND,0.12608028,5,0
Other Cardiovascular Diseases,HND,0.19549161,5,0
Other Defined Causes of Child Deaths,HND,0.23800833,5,0
Other Digestive Diseases,HND,0.02022154,5,0
Other Infectious Diseases,HND,0.1036529,5,0
Pneumonia,HND,0.04696429,5,0
Poisonings,HND,0.00257343,5,0
Road Traffic,HND,0.02136139,5,0
Sepsis,HND,0.00126308,5,0
Violent Death,HND,0.00164861,5,0
AIDS,HND,0.03395316,5,1
Bite of Venomous Animal,HND,0.00006284,5,1
Diarrhea/Dysentery,HND,0.16737883,5,1
Drowning,HND,0.002991,5,1
Encephalitis,HND,0.00054998,5,1
Falls,HND,0.00276836,5,1
Fires,HND,0.0004708,5,1
Hemorrhagic fever,HND,0.00158523,5,1
Malaria,HND,0.00342582,5,1
Measles,HND,0.0048216,5,1
Meningitis,HND,0.00604617,5,1
Other Cancers,HND,0.12925367,5,1
Other Cardiovascular Diseases,HND,0.20922843,5,1
Other Defined Causes of Child Deaths,HND,0.26113968,5,1
Other Digestive Diseases,HND,0.02079748,5,1
Other Infectious Diseases,HND,0.08306139,5,1
Pneumonia,HND,0.05463582,5,1
Poisonings,HND,0.00156413,5,1
Road Traffic,HND,0.01273776,5,1
Sepsis,HND,0.00179947,5,1
Violent Death,HND,0.00172838,5,1
AIDS,GUY,0.06837353,1,0
Bite of Venomous Animal,GUY,0.00010109,1,0
Diarrhea/Dysentery,GUY,0.23862509,1,0
Drowning,GUY,0.00921543,1,0
Encephalitis,GUY,0.00073592,1,0
Falls,GUY,0.00465211,1,0
Fires,GUY,0.00067908,1,0
Hemorrhagic fever,GUY,0.01090796,1,0
Malaria,GUY,0.01809965,1,0
Measles,GUY,0.00025531,1,0
Meningitis,GUY,0.01632045,1,0
Other Cancers,GUY,0.0916284,1,0
Other Cardiovascular Diseases,GUY,0.04696249,1,0
Other Defined Causes of Child Deaths,GUY,0.31319081,1,0
Other Digestive Diseases,GUY,0.02938776,1,0
Other Infectious Diseases,GUY,0.06090348,1,0
Pneumonia,GUY,0.07901919,1,0
Poisonings,GUY,0.00287905,1,0
Road Traffic,GUY,0.00580485,1,0
Sepsis,GUY,0.00195108,1,0
Violent Death,GUY,0.00030727,1,0
AIDS,GUY,0.08050699,1,1
Bite of Venomous Animal,GUY,0.00008906,1,1
Diarrhea/Dysentery,GUY,0.1936936,1,1
Drowning,GUY,0.00278328,1,1
Encephalitis,GUY,0.00076785,1,1
Falls,GUY,0.00288476,1,1
Fires,GUY,0.00075186,1,1
Hemorrhagic fever,GUY,0.02027005,1,1
Malaria,GUY,0.00411258,1,1
Measles,GUY,0.00028209,1,1
Meningitis,GUY,0.01702741,1,1
Other Cancers,GUY,0.10410812,1,1
Other Cardiovascular Diseases,GUY,0.05100506,1,1
Other Defined Causes of Child Deaths,GUY,0.34904987,1,1
Other Digestive Diseases,GUY,0.02118193,1,1
Other Infectious Diseases,GUY,0.05206736,1,1
Pneumonia,GUY,0.08913716,1,1
Poisonings,GUY,0.00210045,1,1
Road Traffic,GUY,0.00279894,1,1
Sepsis,GUY,0.00515624,1,1
Violent Death,GUY,0.00022534,1,1
AIDS,GUY,0.303139,10,0
Bite of Venomous Animal,GUY,0.00013715,10,0
Diarrhea/Dysentery,GUY,0.01641563,10,0
Drowning,GUY,0.00603206,10,0
Encephalitis,GUY,0.00071905,10,0
Falls,GUY,0.00832718,10,0
Fires,GUY,0.00044685,10,0
Hemorrhagic fever,GUY,0.00698464,10,0
Malaria,GUY,0.01776041,10,0
Measles,GUY,0.00032764,10,0
Meningitis,GUY,0.00964603,10,0
Other Cancers,GUY,0.13364836,10,0
Other Cardiovascular Diseases,GUY,0.0823366,10,0
Other Defined Causes of Child Deaths,GUY,0.29528639,10,0
Other Digestive Diseases,GUY,0.02398807,10,0
Other Infectious Diseases,GUY,0.05611619,10,0
Pneumonia,GUY,0.02007119,10,0
Poisonings,GUY,0.00148287,10,0
Road Traffic,GUY,0.01411198,10,0
Sepsis,GUY,0.0024078,10,0
Violent Death,GUY,0.00061493,10,0
AIDS,GUY,0.31826367,10,1
Bite of Venomous Animal,GUY,0.00006211,10,1
Diarrhea/Dysentery,GUY,0.01363277,10,1
Drowning,GUY,0.00153255,10,1
Encephalitis,GUY,0.00073179,10,1
Falls,GUY,0.00351574,10,1
Fires,GUY,0.00049966,10,1
Hemorrhagic fever,GUY,0.00752827,10,1
Malaria,GUY,0.01258637,10,1
Measles,GUY,0.00076494,10,1
Meningitis,GUY,0.009816,10,1
Other Cancers,GUY,0.13166488,10,1
Other Cardiovascular Diseases,GUY,0.09340589,10,1
Other Defined Causes of Child Deaths,GUY,0.30600311,10,1
Other Digestive Diseases,GUY,0.01737197,10,1
Other Infectious Diseases,GUY,0.04603869,10,1
Pneumonia,GUY,0.01706594,10,1
Poisonings,GUY,0.00102964,10,1
Road Traffic,GUY,0.00784,10,1
Sepsis,GUY,0.0103188,10,1
Violent Death,GUY,0.00032722,10,1
AIDS,GUY,0.00912418,0,0
Bite of Venomous Animal,GUY,0.00004577,0,0
Diarrhea/Dysentery,GUY,0.33474832,0,0
Drowning,GUY,0.00078261,0,0
Encephalitis,GUY,0.00047797,0,0
Falls,GUY,0.0017224,0,0
Fires,GUY,0.00025872,0,0
Hemorrhagic fever,GUY,0.00536804,0,0
Malaria,GUY,0.00742751,0,0
Measles,GUY,0.00011273,0,0
Meningitis,GUY,0.01126452,0,0
Other Cancers,GUY,0.01748666,0,0
Other Cardiovascular Diseases,GUY,0.03545959,0,0
Other Defined Causes of Child Deaths,GUY,0.38801828,0,0
Other Digestive Diseases,GUY,0,0,0
Other Infectious Diseases,GUY,0.03551251,0,0
Pneumonia,GUY,0.14917615,0,0
Poisonings,GUY,0.00048067,0,0
Road Traffic,GUY,0.0010017,0,0
Sepsis,GUY,0.00136872,0,0
Violent Death,GUY,0.00016294,0,0
AIDS,GUY,0.01113462,0,1
Bite of Venomous Animal,GUY,0.00002858,0,1
Diarrhea/Dysentery,GUY,0.29530673,0,1
Drowning,GUY,0.00023927,0,1
Encephalitis,GUY,0.00052833,0,1
Falls,GUY,0.00104515,0,1
Fires,GUY,0.00034935,0,1
Hemorrhagic fever,GUY,0.00676839,0,1
Malaria,GUY,0.0017972,0,1
Measles,GUY,0.00010256,0,1
Meningitis,GUY,0.01245099,0,1
Other Cancers,GUY,0.02193983,0,1
Other Cardiovascular Diseases,GUY,0.03653795,0,1
Other Defined Causes of Child Deaths,GUY,0.41893339,0,1
Other Digestive Diseases,GUY,0,0,1
Other Infectious Diseases,GUY,0.03460282,0,1
Pneumonia,GUY,0.15465999,0,1
Poisonings,GUY,0.00090658,0,1
Road Traffic,GUY,0.00060462,0,1
Sepsis,GUY,0.00194296,0,1
Violent Death,GUY,0.0001207,0,1
AIDS,GUY,0.18439665,5,0
Bite of Venomous Animal,GUY,0.00017169,5,0
Diarrhea/Dysentery,GUY,0.03736168,5,0
Drowning,GUY,0.00869995,5,0
Encephalitis,GUY,0.00071987,5,0
Falls,GUY,0.00996027,5,0
Fires,GUY,0.00082331,5,0
Hemorrhagic fever,GUY,0.01195831,5,0
Malaria,GUY,0.02420259,5,0
Measles,GUY,0.00041293,5,0
Meningitis,GUY,0.01247221,5,0
Other Cancers,GUY,0.14979636,5,0
Other Cardiovascular Diseases,GUY,0.07467723,5,0
Other Defined Causes of Child Deaths,GUY,0.31476822,5,0
Other Digestive Diseases,GUY,0.02441133,5,0
Other Infectious Diseases,GUY,0.08918435,5,0
Pneumonia,GUY,0.03183659,5,0
Poisonings,GUY,0.00382583,5,0
Road Traffic,GUY,0.01730351,5,0
Sepsis,GUY,0.00259004,5,0
Violent Death,GUY,0.00042709,5,0
AIDS,GUY,0.21470984,5,1
Bite of Venomous Animal,GUY,0.00007309,5,1
Diarrhea/Dysentery,GUY,0.05884663,5,1
Drowning,GUY,0.00276199,5,1
Encephalitis,GUY,0.00073588,5,1
